DutyID,CplexValue
1963965,0,666666667
2489676,0,250000000
2463584,0,611111111
2064594,0,250000000
1748316,0,250000000
1800913,0,750000000
1944873,0,250000000
2332700,1,000000000
1914779,0,416666667
2247769,0,750000000
1869313,0,166666667
1880717,0,250000000
1957143,0,083333333
1921934,0,250000000
1921908,0,333333333
2524238,0,138888889
2340293,0,055555556
2340266,0,027777778
2456663,0,250000000
1869315,0,083333333
2081180,1,000000000
1876527,1,000000000
2389169,0,388888889
1819106,0,250000000
2508888,1,000000000
1739453,0,250000000
1805781,0,500000000
1873330,0,500000000
1897770,0,250000000
1972067,0,750000000
2476496,0,138888889
1996270,0,250000000
2460116,0,138888889
2341876,1,000000000
2452349,0,750000000
1920825,0,750000000
2429348,0,250000000
1988459,1,000000000
2282516,0,250000000
2282046,0,416666667
1980852,1,000000000
1715094,0,750000000
1715204,0,250000000
2529014,0,138888889
1780884,0,500000000
2437116,0,611111111
1971967,1,000000000
1819168,0,750000000
1778628,0,250000000
1855342,0,166666667
1781673,1,000000000
1983177,0,333333333
2236259,1,000000000
2405016,0,750000000
2422756,0,750000000
2410089,0,250000000
2003337,0,583333333
1721224,0,500000000
2282014,0,333333333
2357902,1,000000000
2483932,0,083333333
2524225,0,111111111
2358143,0,083333333
2517732,0,750000000
2191550,1,000000000
1944862,0,750000000
2232902,1,000000000
2366979,1,000000000
2243338,0,083333333
2424353,0,611111111
1980246,0,750000000
2223606,0,083333333
2266715,0,388888889
2198806,0,083333333
2510725,0,111111111
2159375,0,833333333
2484125,0,166666667
2484122,0,666666667
2484054,0,083333333
2476494,0,250000000
2528252,0,861111111
2159610,0,166666667
2338147,0,083333333
2315733,0,611111111
1763783,1,000000000
2365595,0,305555556
2177451,0,750000000
2410066,0,666666667
2274773,1,000000000
2130609,0,083333333
2533838,0,861111111
2432515,0,083333333
2420331,1,000000000
2400866,0,138888889
1921986,0,083333333
1824938,0,750000000
1796991,0,250000000
2270464,0,333333333
2177167,1,000000000
1786147,0,750000000
2493241,0,388888889
1880711,0,416666667
1799136,1,000000000
2526816,1,000000000
2223708,0,527777778
1994595,0,500000000
2507632,0,361111111
2271300,0,166666667
1812474,0,250000000
1806603,0,750000000
2525113,0,861111111
1721210,0,500000000
2003801,0,250000000
2003603,0,166666667
1739797,0,250000000
2469327,0,833333333
1880697,0,083333333
1973536,1,000000000
1897720,0,750000000
2158929,0,250000000
2406341,0,861111111
1988052,0,333333333
1726599,0,750000000
2419534,0,611111111
2483759,0,611111111
2077898,0,250000000
1996401,0,416666667
2191932,0,083333333
1901094,1,000000000
2432772,0,083333333
2168190,1,000000000
2058308,0,750000000
2293738,0,750000000
2190965,1,000000000
1976843,0,916666667
1808066,0,250000000
1754678,0,250000000
1929849,0,250000000
2424021,0,138888889
2228074,0,416666667
2004375,0,250000000
1864002,1,000000000
1929962,0,250000000
2451705,0,166666667
1747899,0,250000000
2100518,0,250000000
1713858,0,250000000
2524803,0,138888889
1829621,0,250000000
2066213,0,750000000
1972043,0,250000000
2023736,0,583333333
1773401,0,750000000
2229301,1,000000000
2428351,1,000000000
2024019,0,250000000
2270911,0,083333333
1991987,1,000000000
2423602,0,750000000
2189177,0,500000000
1942619,0,916666667
2212809,0,916666667
1861633,0,250000000
2527494,0,138888889
2438880,0,083333333
2528076,0,250000000
2202036,0,250000000
1754640,0,250000000
2534232,1,000000000
2401303,1,000000000
1758610,0,250000000
2203087,1,000000000
2010000,0,083333333
2514595,0,138888889
2520447,0,305555556
2410108,0,083333333
1729990,0,750000000
2201803,0,250000000
2495443,1,000000000
2195974,1,000000000
2176969,0,916666667
2194597,0,083333333
1901876,0,333333333
1785913,1,000000000
2508322,0,138888889
2534195,1,000000000
1726375,0,250000000
2179955,0,750000000
2011637,0,166666667
1957139,0,166666667
1968598,1,000000000
1786146,0,250000000
2010048,0,166666667
2238049,0,083333333
2065201,0,500000000
1732449,0,250000000
2508478,1,000000000
2416024,1,000000000
1722627,0,250000000
2204952,0,250000000
1998610,0,333333333
1872070,0,916666667
1932179,0,083333333
2377388,0,611111111
2008724,0,250000000
1986127,0,083333333
2464161,0,388888889
2432984,1,000000000
2271212,0,583333333
1890475,1,000000000
1952522,0,916666667
1823240,0,250000000
2530403,1,000000000
2290077,1,000000000
1819661,0,250000000
1997376,0,083333333
2198494,0,750000000
2411141,1,000000000
2012632,0,750000000
2205549,1,000000000
1984663,0,166666667
1930767,0,916666667
2165559,0,916666667
1973932,0,416666667
1806739,0,250000000
1818848,0,750000000
1984550,0,333333333
1813288,0,250000000
2534454,1,000000000
2489966,0,361111111
2205804,0,250000000
2517554,0,750000000
2402562,1,000000000
1899474,0,250000000
2534497,0,138888889
2250363,1,000000000
2058307,0,250000000
1732733,0,250000000
2531296,1,000000000
2331008,0,611111111
1974409,0,750000000
1767228,0,750000000
1823558,0,250000000
1812393,0,750000000
2401634,0,583333333
2193853,1,000000000
1844215,0,250000000
1804858,1,000000000
2405348,0,861111111
2106833,0,083333333
1793470,0,750000000
2404354,0,388888889
1813671,0,250000000
2106786,0,250000000
1795173,1,000000000
1725263,0,750000000
1813874,0,250000000
2444255,0,750000000
1796225,0,750000000
1796160,0,250000000
1713781,0,250000000
2426657,1,000000000
1853525,0,250000000
1751919,1,000000000
2535411,1,000000000
1881177,1,000000000
2390222,0,861111111
1829653,0,750000000
2401528,0,416666667
1844146,0,750000000
2451144,0,361111111
2535848,1,000000000
2442726,0,250000000
2396444,1,000000000
2528957,0,861111111
1951233,0,166666667
2533905,1,000000000
2534966,0,138888889
2441771,0,388888889
1748285,0,750000000
2390600,0,083333333
2389266,0,305555556
2390233,0,611111111
2400029,1,000000000
2426543,1,000000000
2441779,0,611111111
2409651,0,388888889
2528245,0,138888889
2444258,0,138888889
2413063,0,472222222
2472067,0,750000000
2388200,0,250000000
1809035,0,250000000
2535709,1,000000000
2451311,0,083333333
1819188,0,250000000
2412108,0,388888889
2067593,0,083333333
2179686,1,000000000
2489302,0,861111111
2361174,1,000000000
2067596,0,916666667
2277148,1,000000000
1747877,0,750000000
2202062,0,750000000
2208872,0,500000000
1901898,0,250000000
1997375,0,250000000
2418519,0,500000000
2508264,0,333333333
2435998,0,083333333
1796989,0,750000000
1813085,0,500000000
2185037,0,250000000
2451256,0,388888889
2034437,0,750000000
2405215,0,138888889
2014475,0,500000000
1901926,0,416666667
1992685,1,000000000
2207479,0,250000000
1808715,0,250000000
2221258,1,000000000
2008731,0,500000000
1819660,0,750000000
2212563,0,250000000
2212555,0,500000000
2008727,0,250000000
2210550,0,250000000
2117465,0,750000000
1914957,0,166666667
2002853,1,000000000
1995283,0,250000000
2413069,0,388888889
1914978,0,833333333
1969677,0,500000000
1951264,0,166666667
2198207,0,750000000
1932116,0,250000000
2418521,0,250000000
2215754,1,000000000
2176772,0,250000000
1720608,0,750000000
1719469,1,000000000
1793408,0,250000000
2033958,0,166666667
2228172,1,000000000
1872040,0,083333333
2190528,0,250000000
2189536,1,000000000
1974191,0,166666667
2376993,0,305555556
1861625,0,750000000
2411370,0,611111111
2530915,0,500000000
2191142,1,000000000
2083346,0,750000000
2451304,0,666666667
2055997,1,000000000
2528796,1,000000000
2422766,0,250000000
1974257,0,083333333
2435961,0,083333333
1809670,0,250000000
2535351,1,000000000
2432653,0,222222222
2535724,1,000000000
2198912,0,250000000
2524336,0,083333333
2153263,0,750000000
1977558,1,000000000
2177105,1,000000000
2418514,0,250000000
1726557,1,000000000
2535081,0,333333333
2201833,0,500000000
2201756,0,250000000
1809073,0,500000000
1826774,1,000000000
2535651,1,000000000
1942847,0,083333333
1724790,1,000000000
1813184,0,250000000
2341746,1,000000000
2535054,0,666666667
1984542,0,666666667
2534486,0,861111111
2476804,1,000000000
1722774,1,000000000
1951087,0,250000000
2205289,0,500000000
2416619,0,138888889
2202119,0,750000000
1808716,0,750000000
1799559,1,000000000
2369740,1,000000000
2010143,0,416666667
1726605,0,250000000
2534429,0,333333333
2208752,0,250000000
2330410,0,750000000
2198541,0,250000000
2531585,0,666666667
2531552,0,333333333
2205246,0,250000000
1997181,0,333333333
2390212,0,138888889
2106730,0,083333333
2404987,0,250000000
2535327,1,000000000
2535318,1,000000000
2535872,1,000000000
2083314,0,250000000
2535883,1,000000000
2020352,0,500000000
2535877,1,000000000
2455525,1,000000000
2064736,1,000000000
2395509,1,000000000
2390230,0,388888889
1715734,1,000000000
1738969,1,000000000
2528099,0,861111111
1803049,1,000000000
1970931,1,000000000
2535777,1,000000000
1951056,0,750000000
2053906,0,250000000
2535074,0,666666667
1997368,0,666666667
2499733,1,000000000
2508289,0,138888889
1799567,1,000000000
2451021,0,611111111
2535673,1,000000000
2212570,0,250000000
2535261,1,000000000
2418455,0,138888889
1929938,0,250000000
2221880,0,250000000
2489318,0,861111111
2177728,0,250000000
2117464,0,250000000
1742486,1,000000000
1722826,0,250000000
1842230,1,000000000
2535888,1,000000000
2398803,1,000000000
2192002,1,000000000
2535362,1,000000000
1722776,0,750000000
1980984,1,000000000
2535303,1,000000000
2535456,1,000000000
1721255,1,000000000
2401857,1,000000000
2535887,1,000000000
2535258,1,000000000
2448771,1,000000000
2535889,1,000000000
2191759,0,916666667
2066207,0,250000000
2412093,0,611111111
2533634,1,000000000
1871280,1,000000000
2250462,1,000000000
2409700,1,000000000
1806308,1,000000000
1732739,1,000000000
1785817,1,000000000
2533199,1,000000000
2400815,0,861111111
1979215,1,000000000
2535676,1,000000000
2533628,0,166666667
2198542,0,750000000
2113368,1,000000000
1840253,1,000000000
2206871,1,000000000
2514743,0,138888889
2238345,0,750000000
2524056,1,000000000
1829654,0,500000000
2432837,0,722222222
2203509,1,000000000
2210605,1,000000000
2535302,1,000000000
2424703,0,138888889
1829665,0,500000000
2432852,0,138888889
2208200,1,000000000
2476478,0,611111111
1731722,1,000000000
2017948,1,000000000
2221878,0,750000000
2535295,1,000000000
2535771,1,000000000
2534572,1,000000000
2535342,1,000000000
2401643,1,000000000
2536705,0,916666667
2536874,0,611111111
2536355,0,250000000
2536278,0,250000000
2536783,0,388888889
2536201,0,250000000
2536316,0,250000000
2536159,0,250000000
2536655,0,083333333
2536729,0,166666667
2537023,0,083333333
2536698,0,083333333
2536954,0,083333333
2536944,0,833333333
2535949,0,500000000
2536577,0,083333333
2536608,0,666666667
2536601,0,166666667
2536514,0,583333333
2536512,0,250000000
2537013,0,083333333
2537003,0,833333333
2537016,0,083333333
2537187,0,305555556
2537150,0,027777778
2537095,0,166666667
