DutyID,CplexValue
4025272,0,042346742
3442885,0,805994541
3701698,0,998372637
4058847,0,071726271
2950859,0,066646644
3197758,0,194183823
3185773,0,794492654
3397711,0,454940049
2782355,0,235169115
3706778,0,136940278
3052385,0,342925881
2924213,0,116120635
2921171,0,185187672
2974930,0,320154005
2953078,0,211889787
3380810,1,000000000
3994869,0,962414296
3752253,0,151646671
3594199,0,466579314
3332367,0,570820224
2743440,0,500000000
3692725,0,070341010
4333029,1,000000000
3388409,0,244912295
2893571,0,141418954
4058780,0,093353383
4127444,0,755819633
3655141,0,929658990
3470326,0,166719063
4168941,0,206594663
2846488,0,200540969
3665410,0,876005689
3378561,0,194005459
3536996,0,253051921
3530048,0,080992457
2750198,0,970338231
4281774,0,165079654
3660267,0,016233951
3317024,0,778332980
4110070,0,962414296
3215179,0,664723577
2893134,0,764830885
3678651,0,037585704
2779987,0,107631936
3049640,0,023022346
3661042,0,123994311
4205069,0,037585704
4021835,0,060099051
4021806,0,631813276
4096209,0,042346742
3059473,0,138860703
3678678,0,289073965
4221853,0,793405337
3813578,0,027032283
4035330,0,906646617
3970455,0,834920346
4303540,0,266681668
2790244,0,264830885
4257731,0,755819633
2791030,0,320154005
3399640,0,197819737
3142466,0,084984890
3985704,0,071726271
3630264,0,299382473
2774751,0,235169115
3184058,0,805816177
4086019,1,000000000
4047497,0,037585704
3206308,0,214422743
2800315,0,235169115
3048605,0,362706295
3379473,0,123994311
3978399,0,514240623
4223003,1,000000000
3557122,0,457653258
3470958,0,245256325
3537253,0,167526704
3534551,0,315286561
3010588,0,637293705
2772180,0,500000000
3974987,0,500000000
3651475,0,545059951
2794863,0,445184332
3732278,0,707426396
2934443,0,029661769
3852941,0,206240746
3712276,0,834920346
4046656,0,684093362
3643047,0,454940049
2773320,0,557599093
2894418,0,177030761
2990268,0,698691694
2838811,1,000000000
4189478,0,834920346
3989816,0,500000000
3392723,0,692385137
3210935,0,205507346
4302966,0,834920346
4300112,0,165079654
4096237,0,500000000
4051461,1,000000000
3727924,0,014240623
2754211,0,444676880
3937401,0,452526255
3886187,0,834920346
2821011,0,073003789
3650655,0,533420686
2837024,0,235169115
2764729,0,735169115
4171690,1,000000000
4030101,0,895019398
3911061,0,334920346
3847688,0,520719630
4036746,0,500000000
3594843,1,000000000
3162051,0,205507346
3802734,0,100385918
3023626,0,764830885
3174328,0,794492654
2828447,0,162165326
2784483,0,764830885
4153416,0,980986292
3617098,0,831432753
3157089,0,737169325
2896660,0,355691572
2740095,0,235169115
3692803,0,135412720
3170929,0,119663626
4322110,0,165079654
2908082,0,637293705
3528352,0,078125284
3148139,0,586985099
4139883,0,093353383
3531952,0,098002571
3142829,0,250291533
2742186,0,292216681
3138884,0,235169115
2820665,0,235169115
4152639,0,480986292
2846481,0,470338231
3598948,0,485759377
4095468,0,104980602
3893318,0,514240623
3297649,0,545059951
3745235,0,127493950
3644567,0,017386345
3122985,0,029661769
3520308,0,351054492
3451203,0,260934589
2894526,0,616646868
3222216,0,610972594
3835482,0,162620558
2768129,0,301308306
3803715,0,165079654
3604547,1,000000000
4013795,0,258433037
3593502,0,536920325
3702751,0,128325683
2891967,0,194183823
3557009,0,320679723
4333691,1,000000000
2845274,0,609632145
4014031,0,741566963
2843929,0,137293705
3536687,1,000000000
2828272,0,073003789
3043207,0,301308306
3121385,0,194183823
3823669,0,070341010
3625659,0,339085364
3619740,0,191622112
2989908,0,205507346
3864131,0,001627363
3699048,0,192187686
2742865,0,237445089
4016282,0,457653258
3531944,0,025991740
3530898,0,098002571
4021834,0,019013708
2846490,0,329120801
4303570,0,733318332
2870437,0,127537179
3947128,0,658767001
3771051,0,100385918
3251476,0,554815668
3145399,0,601956705
4327937,0,165079654
3692587,0,129387472
4096402,0,834920346
2820764,0,134228002
3855780,0,220847333
3666707,0,533420686
4334381,0,165079654
3720324,0,003499639
3564034,0,166973176
3081533,0,015372887
2821514,0,374055113
4010171,0,047473745
4015681,1,000000000
3583590,0,463079675
3939927,0,341232999
2784337,0,235169115
2779965,0,735169115
3702771,0,449513631
3451884,0,284125362
4298213,0,165079654
3112822,0,027661560
4026247,0,627493950
2972411,0,445184332
3617060,0,156419756
3203267,0,081412543
3216225,0,040985293
4325825,1,000000000
3262042,0,776731108
2958388,0,337834674
3887727,0,165079654
3646823,0,684383577
3273262,0,445184332
3216701,1,000000000
3911261,0,500000000
3807754,0,165079654
3209467,0,027661560
3537360,0,076599161
3154664,0,623411931
3030711,0,267646119
2893591,0,177845786
4152695,0,019013708
3869283,0,165079654
3730410,0,100385918
3217323,0,307614863
3012184,0,764830885
3012124,0,066646644
4012057,0,741566963
3682081,0,542346742
2990266,0,301308306
4044043,0,184093362
3750334,0,664725736
3748532,0,001627363
3451638,0,128271180
3285536,0,119663626
3973682,0,292573604
3188634,0,692385137
3597048,0,064693736
3646596,0,016233951
3827910,0,182465999
3058659,0,089418520
2845241,0,162165326
4045586,0,470587179
3142852,0,664723577
3342472,0,307614863
2894534,0,177845786
2790908,0,442400907
3711412,0,684383577
3195482,0,785577257
3195148,0,214422743
3173042,0,427278489
3442877,0,194005459
3892595,0,479280370
3537588,0,339085364
3450810,0,545059951
3011243,0,527228348
3136228,0,214422743
2956261,0,470338231
2773638,0,235169115
2773548,0,235169115
4298905,0,812419045
3638685,0,048713898
3595801,0,192187686
4281957,0,019013708
3694150,0,292573604
3158209,1,000000000
2894165,0,212397239
2781292,0,500000000
4012152,0,093353383
3332169,0,011905425
3222051,0,389027406
2761415,0,500000000
2973953,0,145143608
2828677,0,204955818
2828277,0,557599093
2780100,0,854856392
3935014,0,093353383
2929557,0,805816177
4101914,0,834920346
3596920,0,678185952
3001073,0,205507346
3344983,0,469292523
3171033,0,265106649
2876086,0,530219811
4244130,1,000000000
3193104,0,600308831
4175156,0,165079654
3595783,0,807812314
3096518,0,307614863
2763664,0,029661769
3728985,1,000000000
2748881,0,029661769
4168916,0,793405337
3319059,0,176127855
2823120,0,616646868
3665206,0,123994311
3261105,0,078125284
3254146,0,145143608
2828672,0,002275973
3173429,0,307614863
4112412,1,000000000
3674589,0,666341053
3254336,0,776731108
3985609,0,056599412
3692613,0,037585704
3662010,0,070341010
2740795,0,764830885
3254668,0,078125284
4222381,0,206594663
2845760,0,327628044
4336550,1,000000000
3798553,0,299382473
4334921,0,834920346
3601015,1,000000000
2768313,0,141092600
2893127,0,235169115
2845160,0,027661560
4326920,1,000000000
3688796,0,428993611
3545384,0,923146727
2754141,0,084984890
3166937,1,000000000
3170937,0,307614863
3971348,0,315906638
4281615,1,000000000
3233206,0,664723577
3702595,0,422160686
3292065,0,027661560
4221341,0,755819633
3618800,0,014240623
4292712,0,165079654
3594704,1,000000000
3896384,0,001627363
2756705,0,858907400
2890663,0,872462821
3400035,0,517398391
3195856,0,214422743
4315081,0,244180367
3761404,0,016233951
4323029,0,834920346
3537096,0,130694174
2795757,0,127537179
3545385,0,076853273
3698547,0,666341053
3804114,0,834920346
2957841,0,278812194
4115881,0,184093362
2917869,0,616646868
3054443,0,383353132
3862336,0,165079654
4070729,0,529412821
3145245,0,214422743
3009359,0,162165326
3698027,0,099300072
3583474,0,536920325
3149888,1,000000000
4008856,0,093353383
3849021,0,514240623
2917615,0,383353132
4330384,0,834920346
4232632,1,000000000
3623416,0,474718941
4083104,1,000000000
3625551,0,123994311
2794756,0,554815668
2821522,0,383960120
3471220,0,260934589
4333858,0,165079654
3588936,0,136940278
3096766,0,692385137
3646938,0,182012276
3180000,1,000000000
2779668,0,029661769
3586922,0,070341010
4120179,0,815906638
3667222,0,333658947
2845205,0,200540969
3059529,0,415954965
2786555,0,264830885
4328311,0,834920346
3893225,1,000000000
3599804,0,197819737
3009432,0,536526367
4023453,0,104980602
3628734,0,493387932
4148583,0,815906638
4019672,1,000000000
4012719,0,037585704
3483661,0,545059951
4333457,0,165079654
4288355,1,000000000
3332317,0,176127855
3587710,0,454940049
3564981,0,378086775
3005536,0,500000000
2858379,0,059323539
3614471,0,100385918
3853550,0,028139375
4034658,0,500000000
3079498,0,029661769
3650941,0,001627363
2936886,0,164522053
3212929,0,166522263
2974239,0,445184332
4021860,0,165079654
3614563,0,191622112
4005517,0,037585704
3160849,0,389027406
4334393,0,834920346
3714584,0,485759377
3341002,0,145143608
3012806,0,040985293
2869518,0,145143608
3650575,0,316106248
3173097,0,307614863
2779829,0,127537179
3636705,0,028659647
4298849,0,165079654
3615744,0,028139375
3344253,0,027661560
3614175,0,533420686
3289457,0,279953303
3289420,0,027661560
3161828,1,000000000
2922046,0,698691694
3602805,0,782652306
3471865,0,454940049
3181591,0,027661560
4299627,0,165079654
3630443,0,100385918
3598095,0,221667020
3183778,0,166522263
4056945,0,685799284
3716679,0,658767001
3617090,0,012147491
3608081,0,257120312
3215083,0,335276423
2831508,0,383353132
4323154,0,022501301
2845759,0,672371956
3175253,0,692385137
4328275,0,165079654
3980545,0,123994311
3594080,0,463079675
4324791,1,000000000
4010489,0,123994311
2742323,0,235169115
4175971,0,071726271
3694137,0,483046168
3677068,0,466579314
3990232,0,104980602
3137657,0,637293705
4143831,0,815906638
3536751,0,406226150
2823471,0,383353132
3197096,0,959014707
4008765,1,000000000
3980555,0,876005689
4334592,0,165079654
4328805,0,165079654
3918424,0,048713898
2821427,0,241984768
2802097,1,000000000
4327929,0,669840693
2876087,0,084984890
3112179,0,111481420
3619727,0,808377888
4334599,0,669840693
3145397,0,183620552
3449843,0,610972594
3233207,0,307614863
3835066,0,136420007
3233819,0,340392925
3538216,0,183620552
3136377,0,362706295
3108547,0,383353132
3944303,0,165079654
3248476,1,000000000
3161688,0,445184332
4064932,0,123994311
4095452,0,019013708
3162617,1,000000000
3989859,0,019013708
3640759,0,263317936
2875989,0,009298019
4327869,0,165079654
2989890,0,764830885
4030587,0,665079654
4078768,1,000000000
3615087,0,858927960
3593121,1,000000000
2858873,0,314731574
2773308,0,442400907
3650939,0,148845703
4089182,0,093353383
3969852,0,013898752
3388070,0,335376228
3625912,0,610972594
3633177,0,406226150
4333961,0,165079654
3044250,0,235169115
3124387,0,318330025
3063498,0,127537179
3011331,0,472771652
3534545,0,377098576
3142061,0,445184332
3203264,0,034294470
2875996,0,232787093
3243804,0,275596366
3640883,0,070341010
3193724,1,000000000
3171613,0,610972594
3637865,0,454940049
3181497,0,027661560
4329981,1,000000000
2795779,0,872462821
3596340,0,264379726
3644119,0,805994541
3617636,0,128092817
4325313,0,165079654
4048144,1,000000000
3209678,0,207507555
3225770,0,415954965
3712202,0,165079654
3197238,0,145143608
3197146,0,854856392
3227836,0,038985083
2768617,1,000000000
3152524,1,000000000
4044061,0,691912327
3625915,0,389027406
2797251,0,625944887
2791675,0,500000000
3868981,0,036753971
3601707,0,123994311
3596359,0,192187686
3782195,0,028139375
3175962,0,972338440
3175567,0,027661560
3642753,0,545059951
3161157,0,141192405
3028999,0,115707013
2936705,0,029661769
4039202,0,165079654
4032385,0,165079654
4032324,0,320679723
3776528,1,000000000
4076073,1,000000000
4037879,0,349160970
3624850,0,333658947
3616272,0,257120312
2767820,0,500000000
4045923,0,184093362
3302411,0,145143608
4163812,0,184093362
2832175,1,000000000
3618793,0,139499180
3630585,0,441960825
3531190,0,194005459
2764556,0,264830885
4298808,0,022501301
3631450,0,123994311
3316952,0,194005459
4305636,0,980986292
2998909,0,854856392
2983531,1,000000000
4178458,0,019013708
3185051,1,000000000
3183866,0,027661560
2928001,0,322429978
2893553,0,148184017
3184820,0,972338440
3173998,0,205507346
4336542,1,000000000
3172841,0,027661560
4162822,1,000000000
4319947,0,834920346
2834105,0,235169115
3989839,0,060099051
3218758,1,000000000
4234107,0,834920346
4336482,1,000000000
2746726,0,029661769
3319086,0,545059951
3138920,0,502000209
4328324,1,000000000
4336298,1,000000000
3531938,0,648945508
3161530,0,554815668
2893790,0,084984890
3397030,0,545059951
3276851,0,724403634
3565372,0,197819737
3596070,0,088492539
3692810,0,454940049
3633061,1,000000000
4046818,0,315906638
2780045,0,017606429
4126588,0,019013708
3324835,1,000000000
3270927,0,027661560
3104888,0,162165326
3168158,0,554815668
4332972,0,165079654
2780077,0,127537179
3607920,0,742879688
3901391,0,834920346
3150184,0,307614863
4016179,0,021627112
3171604,0,081412543
4335904,1,000000000
3320413,0,854856392
3640386,0,191622112
2758587,1,000000000
2875988,0,142710187
3520400,0,454940049
3238546,0,027661560
4299992,0,244180367
3597327,0,257120312
2881634,0,327628044
3944307,0,355639977
3717679,0,520719630
4126921,0,165079654
3646977,0,121281102
3443887,1,000000000
3848926,0,037585704
3640472,0,474718941
3199457,0,278812194
2989911,0,029661769
3776700,1,000000000
3906756,1,000000000
2957755,0,557599093
3624949,0,012979224
3771065,1,000000000
2768523,0,557599093
3823788,0,500000000
2767406,1,000000000
3615656,0,099953442
3615092,0,012979224
4078349,0,906646617
3640344,0,876005689
4335279,0,165079654
4336179,1,000000000
4076959,0,093353383
3536182,0,545059951
3755089,0,782652306
2892518,0,616646868
2764029,0,205507346
3691668,1,000000000
4331068,0,834920346
3399693,0,802180263
4336347,1,000000000
3823790,0,471860625
4073659,0,036753971
3175208,0,307614863
4336662,1,000000000
3598852,0,316420886
3995054,1,000000000
2746285,0,970338231
3989830,0,815906638
2756526,0,141092600
4215056,1,000000000
4335444,1,000000000
4023823,1,000000000
3308860,0,959014707
4336642,1,000000000
4335297,1,000000000
3344947,0,530707477
2869309,0,690334339
4335321,1,000000000
4329995,0,834920346
3848589,0,448173673
2891729,0,805816177
3150637,0,205507346
2869431,0,164522053
4335362,1,000000000
4012714,0,962414296
4336605,1,000000000
2834516,0,235169115
2797221,0,374055113
3181478,0,029661769
4327196,1,000000000
3595927,0,454940049
3996440,0,500000000
3173656,0,145143608
4264783,0,980986292
4336363,1,000000000
4234117,0,165079654
3901355,0,136420007
4335244,1,000000000
3162909,0,221667020
3901361,0,028659647
3107258,0,778332980
4142914,1,000000000
4335354,1,000000000
3397016,0,454940049
2881633,0,672371956
4046206,1,000000000
4335022,0,834920346
2915813,0,972338440
2761698,0,029661769
4319831,1,000000000
4023488,0,895019398
3971227,0,500000000
4264804,0,019013708
4323034,0,980986292
3624974,0,454940049
3989289,0,305507525
4039422,0,876005689
4193202,1,000000000
4030010,0,104980602
4335350,1,000000000
4219256,1,000000000
3164894,0,721187806
3717716,0,479280370
4063725,0,123994311
3536724,0,210027754
2858879,0,221667020
4335282,0,834920346
4335270,1,000000000
3427570,1,000000000
2974243,0,554815668
3667556,0,545059951
3344756,0,081412543
2994234,0,442400907
3184615,0,194183823
3627538,1,000000000
3203894,1,000000000
4046165,0,331420707
3301945,1,000000000
3823792,0,028139375
3766597,0,123994311
4282315,1,000000000
2994301,0,237445089
4268143,1,000000000
3812874,0,123994311
4335306,0,834920346
2771571,0,500000000
3602365,0,217347694
4336665,1,000000000
4336125,1,000000000
2750326,1,000000000
2858362,0,404277868
4335324,1,000000000
2760854,1,000000000
4332854,0,568238678
4334066,1,000000000
4336600,1,000000000
2767434,0,500000000
4336664,1,000000000
4335305,0,165079654
4336667,1,000000000
4336053,1,000000000
3624938,0,987020776
4335344,1,000000000
4332850,0,019013708
4333463,1,000000000
4153439,0,876005689
2761428,0,470338231
4336602,1,000000000
2766515,1,000000000
3373830,1,000000000
4336627,1,000000000
4010403,0,876005689
3169109,1,000000000
2915791,0,027661560
4336062,1,000000000
4333458,1,000000000
3184489,0,068646853
3277195,0,275596366
4335349,1,000000000
4135638,0,685799284
4096444,0,207426396
4335346,1,000000000
3628214,1,000000000
4267918,1,000000000
3248930,0,778332980
4096448,0,668579293
4334476,1,000000000
3812880,0,123994311
4337641,1,000000000
4337899,0,952526255
4340398,0,834920346
4336932,0,273922510
4340420,0,165079654
4337876,0,047473745
4338524,1,000000000
4338223,0,019013708
4336708,0,470338231
4336877,0,500000000
4337633,0,165079654
4336895,0,027385796
4338629,1,000000000
4336930,0,461246605
4337546,0,165079654
4337052,0,084984890
4337318,0,454940049
4337541,0,093353383
4337973,0,165079654
4337132,0,554815668
4337791,0,485759377
4337286,0,233273029
4337473,0,469292523
4336764,0,029661769
4336760,0,235169115
4336770,0,029661769
4336673,0,235169115
4337419,0,221667020
4340489,0,120186056
4340620,0,028659647
4340472,0,454940049
4340697,0,485759377
4340447,0,545059951
4340535,0,001627363
